id,label
186,0.0
187,0.0
188,0.0
189,0.0
190,1.0
191,0.0
192,0.0
193,1.0
194,0.0
195,1.0
196,1.0
197,1.0
198,1.0
199,3.024268835360999e-07
200,2.4680388619304286e-14
201,1.0
202,0.0
203,1.0
204,1.0
205,0.0
206,5.25267100509461e-16
207,1.0
208,0.0
209,7.379221740818009e-31
210,0.0
211,1.0
212,1.0
213,1.0
214,1.0
215,1.0
216,1.0
217,1.0
218,0.0
219,2.4638164185415846e-28
220,1.0
221,0.0
222,1.0
223,1.0
224,2.861428998532354e-26
225,0.0
226,1.0
227,1.2141821027678194e-19
228,0.0
229,1.0
230,0.0
231,1.0
232,0.0
233,0.0
234,1.0
235,1.0
236,1.0
237,0.0
238,0.0
239,1.0
240,1.0
241,1.0
242,1.0
243,0.0
244,1.0
245,1.0
246,1.0
247,1.0
248,0.0
249,1.0
250,1.0
251,1.0
252,0.0
253,1.0
254,0.0
255,2.4785848286995593e-12
256,0.0
257,1.0
258,1.0
259,0.0
260,0.0
261,0.0
262,0.9999988079071045
263,0.0
264,1.0
265,1.0
266,0.0
267,2.861428998532354e-26
268,0.0
269,1.0
270,1.0
271,1.0
272,0.0
273,1.0
274,0.0
275,1.0
276,1.0
277,1.0
278,2.3392714967855546e-35
279,0.0
280,2.452692318992075e-15
281,1.0
282,1.0
283,0.0
284,0.0
285,0.0
286,1.0
287,0.0
288,1.0
289,1.0
290,0.0
291,0.0
292,1.0
293,0.9999701976776123
294,0.0
295,0.0
296,1.0
297,1.0
298,0.9989331364631653
299,1.0
300,0.0
301,0.9999998807907104
302,0.0
303,0.0
304,0.0
305,1.0
306,1.0
307,1.0
308,0.0
309,0.0
310,1.0
311,3.60662283374998e-23
312,0.0
313,0.0
314,1.0
315,0.0
316,0.0
317,1.0
318,0.0
319,1.0
320,0.0
321,0.0
322,1.0
323,0.0
324,0.0
325,1.0
326,1.0
327,1.0
328,0.05615799501538277
329,0.0
330,0.8766868710517883
331,1.0
332,1.0
333,1.0
334,0.0
335,0.0
336,1.0
337,1.0
338,0.0
339,0.0
340,1.0
341,1.0
342,0.0
343,1.0
344,1.0
345,0.0
346,1.0
347,3.244408475211458e-08
348,1.0
349,1.0
350,1.0
351,0.0
352,4.56329403745679e-20
353,1.0
354,1.0
355,1.0
356,1.6131476598957306e-08
357,0.0
358,0.04544340446591377
359,0.0
360,1.0
361,0.0
362,0.0
363,1.0
364,0.0
365,1.0
366,1.0
367,1.0
368,0.8566442131996155
369,1.0
370,1.0
371,1.0
372,3.966052020132338e-08
373,1.0
374,0.0
375,1.0
376,0.0
377,1.0
378,0.0
379,1.0
380,1.0
381,1.0
382,0.0
383,1.0
384,1.0
385,1.0
386,0.0
387,0.0
388,1.0
389,0.9966036081314087
390,1.0
391,0.0
392,0.0
393,1.0
394,1.0
395,0.0
396,1.0
397,1.0
398,3.949460171610866e-19
399,1.0
400,5.665479268752182e-35
401,1.0
402,1.97692711375873e-33
403,1.0
404,1.0
405,1.0
406,1.0
407,1.0
408,0.0
409,1.0
410,0.0
411,1.0
412,1.0
413,1.0
414,0.0
415,1.0
416,0.0
417,1.0
418,1.0
419,1.2422430195613288e-08
420,1.0
421,1.0
422,0.0
423,1.0
424,1.0
425,1.0
426,1.0
427,1.0
428,0.0
429,1.0
430,1.0
431,1.0
432,0.0
433,1.0
434,1.0
435,1.0
436,1.0
437,2.814209629220521e-11
438,1.0
439,0.0
440,1.0
441,0.0
442,0.0
443,1.0
444,1.0
445,1.0
446,1.0
447,0.0
448,1.0
449,0.0
450,1.0
451,0.0
452,1.0
453,1.0
454,9.64335824141741e-38
455,0.0
456,0.0
457,1.0
458,0.0
459,1.0
460,0.0
461,1.0
462,1.0
463,7.894466500055642e-15
464,1.0
465,0.0
466,1.0
467,2.3507945681116544e-19
468,0.0
469,0.999997615814209
470,1.0
471,1.0
472,0.0
473,1.0
474,0.9653785824775696
475,1.0
476,0.0
477,1.0
478,0.0
479,1.0
480,1.0
481,0.0
482,1.0
483,1.0
484,1.0
485,1.0
486,1.0
487,0.0
488,1.0414597682029125e-06
489,1.0
490,1.0
491,1.0
492,0.0
493,2.2873143280469734e-28
494,0.0
495,1.0
496,1.0
497,1.0
498,1.0
499,1.0
500,1.0
501,1.0
502,0.0
503,1.0
504,0.0
505,0.0
506,0.0
507,1.0
508,1.0
509,1.0
510,1.0
511,1.0
512,0.0
513,1.0
514,3.5428780677422556e-13
515,1.0
516,1.0
517,1.0
518,1.0
519,0.0
520,0.000616684090346098
521,1.0
522,0.0
523,1.0
524,1.0
525,1.0
526,0.0
527,1.0
528,1.0
529,0.0
530,3.510400711093098e-05
531,4.5652382580286176e-30
532,0.0
533,1.0
534,1.0
535,0.0
536,1.0
537,0.0
538,0.0
539,0.28740277886390686
540,1.0
541,4.768654210593087e-17
542,1.0
543,0.0
544,0.0
545,1.0
546,1.0
547,1.0
548,0.0
549,0.9975837469100952
550,1.0
551,0.0
552,1.0
553,1.0
554,0.0
555,1.0
556,0.9998891353607178
557,1.0
558,1.0
559,1.0
560,1.0
561,0.0
562,0.0
563,0.0
564,0.0
565,1.0
566,0.0
567,1.9943363214531716e-15
568,1.0
569,0.0
570,0.0
571,1.0
572,1.0
573,1.0
574,1.0
575,0.0067739300429821014
576,1.0
577,1.0
578,0.0
579,0.0
580,0.0
581,1.0
582,1.0
583,0.0
584,5.5118400596678896e-21
585,1.0
586,0.0
587,0.0
588,1.0
589,1.0
590,1.0
591,1.0
592,0.0
593,1.0
594,1.0
595,1.0
596,0.010817891918122768
597,1.0
598,1.0
599,0.0
600,7.650526413393347e-23
601,0.0
602,1.0
603,0.0
604,0.0
605,0.0
606,0.0
607,1.0
608,1.0
609,1.0
610,0.0
611,1.3870968176149523e-12
612,1.0
613,0.0
614,0.0
615,0.02430109493434429
616,0.0
617,1.0
618,0.0
619,1.0
620,1.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,1.0
627,1.0
628,0.0
629,1.0
630,1.0
631,1.0
632,1.0
633,1.0
634,0.0
635,0.012491264380514622
636,1.0
637,1.0
638,0.0
639,0.0
640,0.0
641,1.0
642,0.0
643,1.0
644,1.0
645,1.0
646,1.0
647,1.0
648,0.0
649,1.0
650,1.0
651,1.0
652,1.0
653,0.0
654,1.0
655,1.0
656,1.0
657,1.0
658,1.0
659,0.0
660,0.0
661,1.0
662,0.0
663,0.0
664,3.5441448080681934e-30
665,0.0
666,0.0
667,1.0
668,0.0
669,1.0
670,1.0
671,0.0
672,1.0
673,2.5535861375502024e-25
674,0.0
675,5.138014330441365e-06
676,1.0
677,1.0
678,0.0
679,1.0
680,1.0
681,1.0
682,0.0
683,0.0
684,1.0
685,1.0
686,1.0
687,1.0
688,1.0
689,0.0
690,1.0
691,1.0
692,1.0
693,1.0
694,1.0
695,1.0
696,0.0
697,0.9999984502792358
698,0.0
699,1.0
700,1.0
701,1.0
702,0.0
703,0.0
704,1.0
705,1.0
706,1.0
707,1.0
708,1.0
709,1.0
710,1.0
711,0.0
712,1.0
713,1.0
714,0.0
715,1.0
716,0.0011498541571199894
717,0.0
718,1.0
719,1.0
720,0.0
721,0.0
722,0.0
723,1.0
724,1.0495799642740167e-06
725,1.0
726,0.0
727,1.0
728,0.0
729,0.0
730,1.0
731,1.0
732,1.0
733,0.0
734,1.0
735,1.0
736,1.0
737,0.0
738,1.0
739,6.717057573926717e-33
740,1.0
741,1.0
742,1.0
743,1.0
744,0.0
745,1.0
746,1.0
747,0.0
748,1.0
749,1.6863106397368988e-11
750,1.0
751,0.0
752,1.0
753,1.0
754,0.0
755,0.0
756,1.0
757,1.0
758,1.0
759,0.0
760,1.0
761,1.0
762,0.0
763,1.0
764,1.0
765,1.0
766,1.0
767,1.0
768,1.0
769,1.9039875790876116e-32
770,1.0
771,0.0
772,1.0
773,2.372745541861375e-38
774,0.9999978542327881
775,0.0
776,1.9526969197158905e-07
777,1.0
778,1.750363711400851e-27
779,1.0
780,1.0
781,0.0
782,1.0
783,1.0
784,1.0
785,0.0
786,1.0
787,0.0
788,0.0
789,1.0
790,1.0
791,1.0
792,1.0
793,1.0
794,1.0
795,1.0
796,1.0
797,1.0
798,1.0
799,1.0
800,1.0
801,0.0
802,0.0
803,1.0
804,0.0
805,1.0
806,1.0
807,1.0
808,1.0
809,1.0
810,1.0
811,0.0
812,1.0
813,1.0
814,1.0
815,1.0
816,1.0
817,0.0
818,1.0
819,1.0
820,1.0
821,1.0
822,3.475981780425325e-36
823,1.0
824,5.098886816627574e-27
825,1.0
826,1.0
827,0.0
828,1.0
829,1.0
830,0.0
831,1.0
832,1.0
833,1.0
834,1.0
835,1.0
836,0.0
837,1.0
838,0.007844164967536926
839,1.0
840,0.0
841,1.9477843338222556e-08
842,1.0
843,1.0
844,1.0
845,1.0
846,1.0
847,0.9999985694885254
848,1.0
849,1.9864118483607726e-28
850,0.14732782542705536
851,1.0
852,0.0
853,1.0
854,1.0
855,0.0
856,0.0
857,1.0
858,1.0
859,0.0
860,1.0
861,1.0
862,1.0
863,1.0
864,1.0
865,1.0
866,1.0
867,1.0
868,0.0
869,1.0
870,1.0
871,1.0
872,1.0
873,6.0770830714318436e-06
874,1.0
875,0.0
876,1.0
877,0.0
878,1.0
879,1.0
880,0.0
881,0.0
882,1.0
883,1.0
884,1.0
885,0.9998968839645386
886,1.3813682726807617e-22
887,1.0
888,0.0
889,0.0
890,1.0
891,0.0
892,1.0
893,1.0
894,1.0
895,0.0
896,5.138008847885494e-22
897,0.0
898,0.0
899,1.0
900,1.0
901,1.0
902,0.0
903,1.0
904,1.0
905,1.0
906,0.0
907,1.0
908,1.0
909,1.6572139341296573e-31
910,0.0
911,0.0
912,2.715528291613033e-20
913,1.0
914,1.0
915,0.013423599302768707
916,1.0
917,0.0
918,1.0
919,1.0
920,0.0
921,0.0
922,1.0
923,1.0
924,1.0
925,0.0
926,0.0
927,0.0
928,8.505436616514442e-14
929,0.0
930,1.0
931,0.0
932,9.599357245429856e-37
933,1.0
934,1.0
935,1.0
936,1.0
937,1.0
938,0.0
939,1.0
940,1.0
941,1.0
942,0.0
943,0.0
944,1.0
945,1.0
946,1.0
947,0.0
948,0.0
949,1.0
950,0.0
951,0.0
952,0.0
953,1.0
954,1.0
955,1.0
956,1.0
957,1.0
958,1.0
959,0.0
960,1.0
961,1.0
962,1.0
963,1.0
964,1.0
965,1.0
966,1.0
967,0.0
968,1.0
969,1.0
970,1.0
971,1.0
972,1.0
973,1.0
974,1.0
975,1.0
976,0.0
977,0.0
978,0.0
979,0.0
980,1.0
981,1.0
982,1.0
983,1.0
984,1.0
985,0.0065764691680669785
986,0.0
987,0.0
988,0.0
989,0.9989232420921326
990,0.0
991,0.0
992,1.0
993,0.0
994,0.0
995,0.0
996,1.0
997,1.0
998,1.0
999,5.062334551553249e-08
1000,1.0
1001,1.0
1002,1.0
1003,1.0
1004,1.0
1005,0.0
1006,1.0
1007,1.0
1008,1.263581452803919e-06
1009,1.0
1010,1.0
1011,0.0
1012,1.0
1013,0.0
1014,1.0
1015,0.0
1016,3.317750804990305e-12
1017,0.0
1018,1.0
1019,1.0
1020,0.0
1021,1.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,1.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,1.0
1032,1.0
1033,1.0
1034,1.0
1035,0.0
1036,1.114454107664642e-06
1037,1.0
1038,1.0
1039,0.0
1040,1.0
1041,1.0
1042,1.0
1043,0.0
1044,4.576056723450144e-19
1045,1.0
1046,0.0
1047,0.9999972581863403
1048,1.0
1049,0.9999957084655762
1050,0.0
1051,1.0
1052,1.0
1053,1.0
1054,2.585408775956921e-09
1055,1.0
1056,1.0
1057,1.0
1058,1.0
1059,1.0
1060,0.0003949404926970601
1061,0.0
1062,0.9999998807907104
1063,0.0
1064,1.0
1065,0.0
1066,1.0
1067,1.0
1068,1.0
1069,0.0
1070,1.0
1071,0.0
1072,1.3101477368271386e-11
1073,0.0
1074,1.0
1075,1.0
1076,0.9999203681945801
1077,1.0
1078,0.0
1079,1.0
1080,0.11272647231817245
1081,1.0
1082,1.0
1083,1.0
1084,0.0
1085,1.0
1086,1.0
1087,0.0
1088,0.0
1089,1.0
1090,0.0
1091,1.0
1092,1.0
1093,1.0
1094,1.0
1095,1.0
1096,1.0
1097,0.0
1098,0.9993410706520081
1099,0.0
1100,1.0
1101,1.0
1102,0.0
1103,0.0
1104,0.0
1105,1.0
1106,0.0
1107,1.9033141609412245e-15
1108,1.0
1109,0.0
1110,1.0
1111,0.0
1112,1.0
1113,0.0
1114,1.0
1115,1.0
1116,1.0
1117,0.0
1118,0.0
1119,0.0
1120,3.345977341512519e-17
1121,1.0
1122,1.3397436027883343e-27
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,1.9674866391043017e-13
1130,1.0
1131,1.0
1132,0.0
1133,1.0
1134,1.0
1135,4.232946770876822e-10
1136,1.0
1137,0.0
1138,0.0
1139,1.0
1140,0.39002618193626404
1141,1.0
1142,0.0
1143,0.0
1144,1.0
1145,1.0
1146,1.0
1147,1.0
1148,0.0
1149,1.0
1150,0.0
1151,1.0
1152,7.732718815663715e-36
1153,0.0
1154,1.0
1155,1.0
1156,1.0
1157,1.0
1158,1.0
1159,0.0
1160,0.0
1161,1.0
1162,1.0
1163,1.0
1164,0.0
1165,1.2169735788412445e-19
1166,1.0
1167,1.0
1168,6.146131685337641e-22
1169,1.0
1170,1.0
1171,1.0
1172,0.9556659460067749
1173,1.0
1174,1.0
1175,1.0
1176,0.0
1177,0.0
1178,1.0
1179,1.0
1180,1.0
1181,0.0
1182,1.0
1183,1.0
1184,1.0
1185,0.0
1186,1.0
1187,0.0
1188,1.0
1189,1.0
1190,1.0
1191,1.0
1192,0.0
1193,0.0
1194,0.0
1195,1.0
1196,1.0
1197,1.0
1198,0.0
1199,9.158350012641334e-27
1200,1.0
1201,1.0
1202,0.0
1203,1.0
1204,0.005387668497860432
1205,1.0
1206,1.0
1207,1.0
1208,0.0
1209,0.0
1210,1.0
1211,1.0
1212,0.0
1213,4.73176574669266e-30
1214,1.0
1215,1.0
1216,1.0
1217,1.0
1218,1.0
1219,2.333727433523336e-09
1220,0.0
1221,1.0
1222,1.0
1223,1.0
1224,1.0
1225,1.0
1226,0.0
1227,1.0
1228,4.981197474895199e-16
1229,5.1768673634998874e-36
1230,0.0
1231,7.973076776579546e-08
1232,0.0
1233,0.0
1234,0.9999994039535522
1235,1.0
1236,1.0
1237,1.0
1238,1.0
1239,3.0682419704767715e-31
1240,0.0
1241,1.0
1242,1.0
1243,1.0
1244,0.0
1245,1.0
1246,0.0
1247,0.0
1248,1.0
1249,0.0
1250,1.0
1251,1.0
1252,0.0
1253,1.0
1254,1.0
1255,1.0
1256,0.0
1257,1.0
1258,1.2635704883598178e-20
1259,0.0
1260,0.0
1261,1.0
1262,1.0
1263,1.0
1264,0.0
1265,0.0
1266,1.0
1267,5.085333647015493e-25
1268,0.0
1269,1.0
1270,0.0
1271,1.0
1272,1.0
1273,1.0
1274,0.0
1275,1.0
1276,1.0
1277,5.672790362454272e-12
1278,6.502111584624269e-31
1279,1.0
1280,1.0
1281,0.0
1282,1.0
1283,1.0
1284,1.0
1285,0.0
1286,3.1857578198384605e-25
1287,0.0
1288,0.998263418674469
1289,1.0
1290,1.0
1291,8.255452266775837e-38
1292,2.2435431765330878e-29
1293,0.0
1294,1.0
1295,0.0
1296,0.9999991655349731
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,1.0
1302,1.0
1303,0.0
1304,0.0
1305,9.495759635326003e-18
1306,1.0
1307,0.0
1308,1.0
1309,0.0
1310,1.0
1311,1.0
1312,1.0
1313,1.0
1314,1.0
1315,1.0
1316,0.0
1317,0.0
1318,1.0
1319,1.0
1320,1.0
1321,0.0
1322,1.0
1323,0.0
1324,0.0
1325,1.0
1326,1.4945063257014371e-27
1327,1.0
1328,1.0
1329,0.0
1330,1.0
1331,1.0
1332,1.0
1333,1.0
1334,1.6202158124465145e-37
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,1.0
1341,0.0
1342,1.0
1343,1.0
1344,0.0
1345,0.0
1346,5.415704085207688e-18
1347,0.0
1348,0.0
1349,1.0
1350,1.0
1351,1.0
1352,1.0
1353,1.0
1354,1.0
1355,0.0
1356,0.0
1357,8.0354775491287e-06
1358,1.0
1359,0.0
1360,1.0
1361,1.0
1362,0.0
1363,3.243309359771854e-29
1364,1.0
1365,0.0
1366,1.0
1367,1.0
1368,0.0
1369,1.0
1370,0.0
1371,5.7520119298715144e-06
1372,1.0
1373,1.0
1374,0.0
1375,0.0
1376,1.0
1377,1.0
1378,1.0
1379,0.0
1380,1.0
1381,1.0
1382,1.0
1383,0.0
1384,1.0
1385,1.0
1386,1.0
1387,1.0
1388,1.0
1389,1.0
1390,1.0
1391,0.0
1392,0.0
1393,1.0
1394,0.0
1395,0.0001254331727977842
1396,0.0
1397,0.0
1398,0.0
1399,1.0
1400,1.0
1401,1.0
1402,1.0
1403,0.0
1404,1.1264008164917784e-35
1405,1.0
1406,0.0
1407,9.613502064232627e-37
1408,1.0
1409,5.97667527521854e-23
1410,4.58754109192469e-26
1411,1.0
1412,5.697077567092742e-35
1413,0.0
1414,1.0608888862403955e-33
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,1.0
1420,0.0
1421,1.0
1422,1.0
1423,1.1055442246843746e-23
1424,1.0
1425,7.750583215591217e-14
1426,0.0
1427,1.0
1428,1.0
1429,1.0
1430,1.0
1431,1.0
1432,1.0
1433,1.0
1434,1.0
1435,1.0
1436,1.0
1437,1.0
1438,0.0
1439,0.0
1440,1.0
1441,0.0
1442,1.0
1443,1.0
1444,1.0
1445,1.0
1446,0.0
1447,1.0
1448,7.171006308907422e-32
1449,1.0
1450,3.1646663216087344e-27
1451,0.9999997615814209
1452,1.0
1453,2.2013044542745774e-07
1454,3.9574473274392756e-22
1455,0.0
1456,1.0
1457,1.0
1458,1.0
1459,0.0
1460,1.0
1461,0.0
1462,1.0
1463,0.0
1464,1.0
1465,1.0
1466,0.9674426317214966
1467,1.0
1468,1.0
1469,1.0
1470,0.0
1471,1.0
1472,0.0
1473,0.0
1474,9.512683618595474e-08
1475,0.0
1476,1.0
1477,0.0
1478,0.0
1479,1.0
1480,1.0
1481,1.0
1482,1.0
1483,1.0
1484,0.0
1485,0.0
1486,1.0
1487,1.0
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,1.7039139493135735e-05
1494,1.0
1495,1.0
1496,1.0
1497,1.0
1498,1.0
1499,1.0
1500,0.0
1501,1.0
1502,1.919617268774824e-16
1503,0.0
1504,1.0
1505,1.0
1506,1.0
1507,0.0
1508,1.0
1509,1.0
1510,1.0
1511,0.32892096042633057
1512,1.0
1513,1.0
1514,0.0
1515,1.0
1516,1.0
1517,1.0
1518,3.262661345182047e-33
1519,1.0
1520,5.114742372264559e-35
1521,1.0
1522,1.4144820344637344e-23
1523,0.0
1524,0.0
1525,1.0
1526,0.0
1527,1.016056688827285e-32
1528,1.0
1529,1.0
1530,1.0
1531,1.0
1532,0.0
1533,0.0
1534,0.9999998807907104
1535,0.0
1536,1.0
1537,1.0
1538,1.0
1539,1.0
1540,0.0
1541,1.0
1542,1.0
1543,1.0
1544,1.0
1545,4.3698441818294987e-23
1546,0.0
1547,1.0
1548,0.0
1549,1.0
1550,0.0
1551,0.0
1552,0.0
1553,1.0
1554,1.0
1555,0.0
1556,1.0
1557,4.913537122774869e-05
1558,0.0
1559,0.0
1560,1.0
1561,3.6073258963265076e-11
1562,1.0
1563,1.0
1564,1.0
1565,0.0
1566,1.0
1567,0.0
1568,0.9999991655349731
1569,1.0
1570,0.0
1571,1.8365477045337618e-22
1572,1.783096870155987e-08
1573,1.0
1574,1.0
1575,1.0
1576,1.1914692521486359e-07
1577,0.0
1578,0.0
1579,0.0
1580,1.0
1581,1.0
1582,0.0
1583,0.0
1584,1.4017554154355137e-25
1585,1.0
1586,0.0
1587,2.51400847823211e-38
1588,0.0
1589,0.0
1590,1.0
1591,1.0
1592,0.0
1593,1.9778947880551666e-31
1594,1.0
1595,0.0
1596,0.0
1597,0.0
1598,1.0
1599,1.0
1600,1.0
1601,1.0
1602,1.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,1.0
1610,0.007548963185399771
1611,1.0
1612,1.0
1613,0.0
1614,0.0
1615,0.0
1616,5.546685943555017e-28
1617,1.0
1618,2.096235160951746e-22
1619,1.0
1620,1.0
1621,1.0
1622,0.0
1623,0.0
1624,1.0
1625,1.0
1626,0.0
1627,0.0
1628,1.0
1629,1.0
1630,1.0
1631,1.0
1632,1.0
1633,1.0
1634,1.0
1635,1.0
1636,0.0
1637,1.0
1638,1.0
1639,7.344663099928539e-09
1640,1.0
1641,1.0
1642,1.0
1643,1.0
1644,1.0
1645,1.0
1646,1.0
1647,1.0
1648,1.0
1649,1.0
1650,0.0
1651,0.0
1652,1.0
1653,1.0
1654,1.0
1655,1.0
1656,0.04483063519001007
1657,0.0
1658,1.0
1659,1.0
1660,1.0
1661,1.0
1662,0.008194941096007824
1663,7.09951929907159e-20
1664,0.0
1665,0.0
1666,0.0
1667,1.0
1668,2.0799689082195982e-08
1669,6.447561341754021e-28
1670,0.0
1671,1.0
1672,1.0
1673,1.1091916847037049e-27
1674,1.0
1675,1.0
1676,1.0
1677,1.0
1678,1.0
1679,0.0
1680,0.0
1681,0.0
1682,1.0
1683,1.0
1684,1.0
1685,1.0
1686,0.9799569845199585
1687,1.0
1688,1.0
1689,0.0
1690,1.0
1691,0.0
1692,1.0
1693,1.0
1694,0.0
1695,0.0
1696,1.0
1697,1.0
1698,0.0
1699,1.0
1700,0.0
1701,1.0
1702,1.0
1703,1.0
1704,1.0
1705,1.0
1706,1.0
1707,0.0
1708,7.610089383670196e-25
1709,0.1044430211186409
1710,0.0
1711,1.0
1712,0.0
1713,0.0
1714,1.0
1715,1.0
1716,1.0
1717,1.0
1718,0.0
1719,1.0
1720,1.0
1721,0.0
1722,1.0
1723,0.0
1724,0.0
1725,1.0
1726,1.0
1727,1.0
1728,1.0
1729,0.0
1730,1.0
1731,0.0
1732,1.0
1733,1.0
1734,1.0
1735,1.0
1736,1.0
1737,1.0
1738,0.0
1739,1.0
1740,0.0
1741,1.0
1742,1.0
1743,0.9997513890266418
1744,1.0
1745,1.0
1746,1.0
1747,1.0
1748,0.9999396800994873
1749,1.0
1750,1.0
1751,1.0
1752,1.0
1753,1.0
1754,1.0
1755,1.0
1756,3.909869974449975e-06
1757,0.0
1758,1.0
1759,1.0
1760,0.0
1761,1.0
1762,0.993794322013855
1763,0.0
1764,1.0
1765,0.0
1766,1.0
1767,1.0
1768,1.0
1769,1.0
1770,6.570097495751992e-18
1771,0.0
1772,0.0
1773,1.0
1774,0.0
1775,0.0
1776,1.0
1777,1.7217284039361402e-05
1778,1.0
1779,0.0
1780,0.0
1781,1.0
1782,1.0
1783,0.0
1784,1.0
1785,1.0
1786,1.0
1787,1.0
1788,1.0
1789,1.0
1790,1.0
1791,1.0
1792,5.994694120471236e-22
1793,1.0
1794,1.0
1795,0.0
1796,0.0
1797,1.0
1798,0.0
1799,0.0
1800,1.0
1801,1.0
1802,0.0
1803,1.0
1804,0.0
1805,0.0
1806,1.0
1807,1.0
1808,1.0
1809,1.0
1810,1.0994887292732605e-29
1811,1.0
1812,1.0
1813,1.0
1814,1.0
1815,1.0
1816,1.0
1817,1.0
1818,0.0
1819,1.0
1820,0.0
1821,1.0
1822,0.0
1823,1.0
1824,7.074094910593145e-31
1825,1.0
1826,1.0
1827,0.0
1828,1.0
1829,1.0
1830,0.0
1831,1.0
1832,1.0
1833,1.1152951765616305e-23
1834,0.0
1835,0.0
1836,0.0
1837,1.6177012196694222e-31
1838,1.0
1839,1.0
1840,1.0
1841,1.0
1842,1.0
1843,0.0
1844,1.0
1845,1.0
1846,1.0
1847,0.0
1848,1.0
1849,0.0
1850,1.0
1851,1.0
1852,1.8344033439350995e-24
1853,1.0
1854,0.0
1855,1.0
1856,1.0
1857,1.0
1858,1.0
1859,1.0
1860,1.0
1861,0.0
1862,0.0
1863,1.0
1864,0.0
1865,1.0
1866,1.0
1867,1.0
1868,0.0
1869,0.0
1870,1.7033715985367857e-27
1871,1.3900267221977902e-11
1872,1.0
1873,1.0
1874,1.0
1875,0.0
1876,1.0
1877,1.0
1878,1.0
1879,0.0
1880,0.0
1881,1.0
1882,1.0
1883,0.0
1884,1.0
1885,1.0
1886,1.0
1887,1.0
1888,1.0
1889,0.999968409538269
1890,1.0
1891,1.0
1892,1.0
1893,1.0
1894,0.0
1895,1.0
1896,1.0
1897,1.0
1898,0.0
1899,1.0279295958912806e-36
1900,1.0
1901,0.0
1902,0.0
1903,1.0
1904,1.0
1905,1.0
1906,1.0
1907,1.0
1908,1.0
1909,1.0
1910,1.0
1911,1.0
1912,1.0
1913,0.0
1914,1.0
1915,1.0
1916,1.0
1917,1.0
1918,1.0
1919,0.0
1920,0.0
1921,0.0
1922,2.4895419191488756e-36
1923,0.0
1924,1.0
1925,1.0
1926,1.0
1927,0.0
1928,1.0
1929,0.0
1930,3.162111027780647e-33
1931,1.0
1932,1.0
1933,1.0
1934,1.3067076162961606e-35
